60, 23, 7, 90, 11, 70
object_car_4.txt object_car_3.txt object_car_2.txt object_car_1.txt object_road_1.txt object_road_3.txt object_road_2.txt
Surface
0, 1, 1, 1
0, 4, 1, 1
0, 5, 5, 1
0, 3, 10, 4
0, 2, 5, 1
1, 1, 1, 1
1, 4, 1, 1
1, 5, 5, 1
1, 3, 10, 4
1, 2, 5, 1
2, 1, 1, 1
2, 4, 1, 1
2, 5, 5, 1
2, 3, 10, 4
2, 2, 5, 1
3, 1, 1, 1
3, 4, 1, 1
3, 5, 5, 1
3, 3, 10, 4
3, 2, 5, 1
4, 1, 1, 1
4, 4, 1, 1
4, 5, 5, 1
4, 3, 10, 4
4, 2, 5, 1
5, 1, 1, 1
5, 4, 1, 1
5, 5, 5, 1
5, 3, 10, 4
5, 2, 5, 1
6, 1, 1, 1
6, 4, 1, 1
6, 5, 5, 1
6, 3, 10, 4
6, 2, 5, 1
7, 1, 1, 1
7, 4, 1, 1
7, 5, 5, 1
7, 3, 10, 4
7, 2, 5, 1
8, 1, 1, 1
8, 4, 1, 1
8, 5, 5, 1
8, 3, 10, 4
8, 2, 5, 1
9, 1, 1, 1
9, 4, 1, 1
9, 5, 5, 1
9, 3, 10, 4
9, 2, 5, 1
10, 1, 1, 1
10, 25, 10, 4
10, 15, 5, 1
10, 34, 10, 4
10, 2, 5, 1
10, 14, 1, 1
11, 1, 1, 1
11, 4, 5, 1
11, 2, 5, 1
11, 3, 1, 1
11, 5, 10, 4
12, 1, 1, 1
12, 4, 5, 1
12, 2, 5, 1
12, 3, 1, 1
12, 5, 10, 4
13, 1, 1, 1
13, 4, 5, 1
13, 2, 5, 1
13, 3, 1, 1
13, 5, 10, 4
14, 1, 1, 1
14, 4, 5, 1
14, 2, 5, 1
14, 3, 1, 1
14, 5, 10, 4
15, 1, 1, 1
15, 4, 5, 1
15, 2, 5, 1
15, 3, 1, 1
15, 5, 10, 4
16, 7, 1, 1
16, 3, 1, 1
16, 27, 5, 1
16, 4, 5, 1
16, 5, 10, 4
17, 2, 2, 1
17, 3, 4, 1
17, 4, 5, 1
17, 5, 10, 4
18, 2, 2, 1
18, 3, 4, 1
18, 4, 5, 1
18, 5, 10, 4
19, 2, 2, 1
19, 3, 4, 1
19, 4, 5, 1
19, 5, 10, 4
20, 4, 5, 1
20, 2, 2, 1
20, 3, 4, 1
20, 5, 10, 4
21, 4, 5, 1
21, 2, 2, 1
21, 3, 4, 1
21, 5, 10, 4
22, 24, 10, 4
22, 14, 5, 1
22, 2, 2, 1
22, 34, 4, 1
22, 5, 10, 4
23, 2, 2, 1
23, 3, 6, 1
23, 4, 10, 4
23, 5, 10, 4
24, 2, 2, 1
24, 3, 6, 1
24, 4, 10, 4
24, 5, 10, 4
25, 2, 2, 1
25, 3, 6, 1
25, 4, 10, 4
25, 5, 10, 4
26, 3, 6, 1
26, 2, 2, 1
