80, 38, 1, 100, 0, 55
object_road_1.txt
Surface
0, 3, 1, 1
0, 4, 5, 1
1, 3, 1, 1
1, 4, 5, 1
2, 3, 1, 1
2, 4, 5, 1
3, 3, 1, 1
3, 4, 5, 1
4, 9, 1, 1
4, 10, 5, 1
5, 4, 1, 1
5, 5, 5, 1
6, 14, 1, 1
6, 25, 5, 1
6, 15, 4, 1
7, 3, 1, 1
7, 5, 5, 1
7, 4, 8, 1
8, 3, 1, 1
8, 5, 5, 1
8, 4, 8, 1
9, 3, 1, 1
9, 4, 8, 1
9, 5, 5, 1
10, 3, 1, 1
10, 4, 8, 1
10, 5, 5, 1
11, 3, 1, 1
11, 4, 8, 1
11, 5, 5, 1
12, 5, 5, 1
12, 3, 1, 1
12, 4, 8, 1
13, 5, 5, 1
13, 3, 1, 1
13, 4, 8, 1
14, 5, 5, 1
14, 3, 1, 1
14, 4, 8, 1
15, 5, 5, 1
15, 3, 1, 1
15, 4, 8, 1
16, 5, 5, 1
16, 3, 1, 1
16, 4, 8, 1
17, 15, 5, 1
17, 14, 7, 1
17, 13, 1, 1
18, 14, 5, 1
18, 13, 7, 1
18, 12, 1, 1
19, 1, 1, 1
19, 2, 5, 1
19, 19, 10, 4
19, 9, 3, 1
20, 1, 1, 1
20, 2, 5, 1
20, 20, 10, 4
20, 10, 3, 1
20, 3, 10, 4
21, 1, 1, 1
21, 5, 3, 1
21, 2, 5, 1
21, 3, 10, 4
21, 4, 10, 4
22, 1, 1, 1
22, 15, 3, 1
22, 2, 5, 1
22, 3, 10, 4
22, 35, 10, 4
23, 1, 1, 1
23, 14, 3, 1
23, 2, 5, 1
23, 34, 10, 4
24, 1, 1, 1
24, 3, 5, 1
24, 2, 8, 1
25, 1, 1, 1
25, 3, 5, 1
25, 2, 8, 1
26, 1, 1, 1
26, 3, 5, 1
26, 2, 8, 1
27, 1, 1, 1
27, 3, 5, 1
27, 2, 8, 1
28, 1, 1, 1
28, 3, 5, 1
28, 2, 8, 1
29, 1, 1, 1
29, 3, 5, 1
29, 2, 8, 1
30, 1, 1, 1
30, 3, 5, 1
30, 2, 8, 1
31, 1, 1, 1
31, 3, 5, 1
31, 2, 8, 1
32, 1, 1, 1
32, 2, 8, 1
32, 3, 5, 1
33, 7, 1, 1
33, 8, 8, 1
33, 9, 5, 1
34, 9, 8, 1
34, 8, 1, 1
34, 10, 5, 1
35, 5, 5, 1
35, 4, 8, 1
35, 3, 1, 1
36, 13, 1, 1
36, 14, 8, 1
36, 15, 5, 1
37, 12, 1, 1
37, 13, 8, 1
37, 14, 5, 1
38, 1, 1, 1
38, 2, 8, 1
38, 3, 5, 1
39, 1, 1, 1
39, 2, 8, 1
39, 3, 5, 1
40, 1, 1, 1
40, 2, 8, 1
40, 3, 5, 1
41, 1, 1, 1
41, 2, 8, 1
41, 3, 5, 1
42, 1, 1, 1
42, 2, 8, 1
42, 3, 5, 1
43, 1, 1, 1
43, 2, 8, 1
43, 3, 5, 1
44, 7, 1, 1
44, 8, 8, 1
44, 9, 5, 1
45, 8, 1, 1
45, 9, 8, 1
45, 10, 5, 1
46, 5, 5, 1
46, 3, 1, 1
46, 4, 8, 1
47, 5, 5, 1
47, 3, 1, 1
47, 4, 8, 1
48, 5, 5, 1
48, 3, 1, 1
48, 4, 8, 1
49, 3, 1, 1
49, 5, 5, 1
49, 4, 8, 1
50, 13, 1, 1
50, 15, 5, 1
50, 14, 8, 1
51, 12, 1, 1
51, 14, 5, 1
51, 13, 8, 1
52, 1, 1, 1
52, 3, 5, 1
52, 2, 8, 1
53, 1, 1, 1
53, 3, 5, 1
53, 2, 8, 1
54, 1, 1, 1
54, 3, 5, 1
54, 2, 8, 1
55, 1, 1, 1
55, 3, 5, 1
55, 2, 8, 1
56, 7, 1, 1
56, 8, 8, 1
56, 9, 5, 1
57, 8, 1, 1
57, 9, 8, 1
57, 10, 5, 1
58, 3, 1, 1
58, 4, 8, 1
58, 5, 5, 1
59, 3, 1, 1
59, 4, 8, 1
59, 5, 5, 1
60, 3, 1, 1
60, 4, 8, 1
60, 5, 5, 1
61, 3, 1, 1
61, 4, 8, 1
61, 5, 5, 1
62, 3, 1, 1
62, 4, 8, 1
62, 5, 5, 1
63, 23, 10, 4
63, 13, 3, 1
63, 21, 10, 4
63, 11, 3, 1
63, 4, 3, 1
64, 2, 3, 1
64, 3, 10, 4
64, 4, 3, 1
64, 5, 10, 4
64, 6, 3, 1
65, 2, 3, 1
65, 3, 10, 4
65, 4, 3, 1
65, 5, 10, 4
65, 6, 3, 1
66, 15, 10, 4
66, 16, 3, 1
66, 14, 3, 1
66, 2, 3, 1
66, 34, 10, 4
67, 35, 10, 4
67, 15, 3, 1
67, 3, 5, 1
67, 2, 1, 1
68, 14, 5, 1
68, 13, 8, 1
68, 12, 1, 1
69, 1, 1, 1
69, 3, 5, 1
69, 2, 8, 1
70, 1, 1, 1
70, 2, 8, 1
70, 3, 5, 1
71, 1, 1, 1
71, 2, 8, 1
71, 3, 5, 1
72, 7, 1, 1
72, 8, 8, 1
72, 9, 5, 1
73, 2, 1, 1
73, 3, 8, 1
73, 4, 5, 1
74, 2, 1, 1
74, 3, 8, 1
74, 4, 5, 1
75, 2, 1, 1
75, 3, 8, 1
75, 4, 5, 1
76, 2, 1, 1
76, 3, 8, 1
76, 4, 5, 1
77, 2, 1, 1
77, 3, 8, 1
77, 4, 5, 1
78, 2, 1, 1
78, 3, 8, 1
78, 4, 5, 1
79, 2, 1, 1
79, 3, 8, 1
79, 4, 5, 1
Object
0, 1, 53, 65, 0
0, 1, 55, 154, 0
0, 1, 71, 204, 0
0, 1, 67, 309, 0
0, 1, 75, 449, 0
0, 1, 54, 450, 0
0, 1, 65, 518, 0
0, 1, 66, 638, 0
0, 1, 64, 739, 0
0, 1, 42, 958, 0
0, 1, 34, 959, 0
0, 1, 50, 1183, 0
0, 1, 45, 1320, 0
0, 1, 45, 1417, 0
0, 1, 65, 1533, 0
0, 1, 55, 1605, 0
0, 1, 55, 1669, 0
0, 1, 34, 1770, 0
0, 1, 45, 1848, 0
0, 1, 54, 1920, 0
0, 1, 41, 2009, 0
0, 1, 73, 2057, 0
0, 1, 64, 2136, 0
0, 1, 51, 2261, 0
0, 1, 45, 2408, 0
0, 1, 34, 2457, 0
0, 1, 48, 2526, 0
0, 1, 62, 2600, 0
0, 1, 65, 2667, 0
0, 1, 65, 2737, 0
0, 1, 75, 2792, 0
0, 1, 44, 2930, 0
0, 1, 85, 2934, 0
0, 1, 36, 3112, 0
0, 1, 44, 3196, 0
0, 1, 45, 3318, 0
0, 1, 55, 3404, 0
0, 1, 44, 3508, 0
Coin
55, 40
55, 90
65, 140
65, 180
75, 240
75, 270
55, 320
75, 360
75, 400
65, 440
65, 470
55, 520
75, 560
75, 570
65, 610
65, 670
75, 720
75, 770
65, 820
60, 870
65, 900
75, 940
75, 960
75, 990
70, 1010
65, 1030
60, 1060
55, 1090
50, 1120
50, 1150
35, 1200
55, 1250
45, 1270
45, 1290
55, 1350
45, 1370
55, 1400
55, 1430
45, 1470
45, 1510
55, 1520
55, 1560
65, 1600
65, 1630
45, 1670
35, 1710
35, 1740
35, 1800
35, 1830
35, 1870
35, 1900
35, 1950
55, 1970
65, 2020
65, 2070
75, 2100
75, 2130
75, 2160
60, 2190
55, 2230
65, 2260
50, 2290
35, 2340
45, 2370
35, 2390
35, 2420
35, 2430
45, 2450
35, 2490
35, 2530
45, 2560
55, 2580
55, 2610
65, 2630
75, 2660
65, 2700
75, 2740
65, 2770
55, 2790
55, 2800
65, 2810
75, 2840
65, 2870
65, 2890
65, 2950
60, 2990
45, 3050
45, 3080
50, 3100
45, 3140
35, 3190
35, 3240
45, 3270
65, 3300
55, 3340
45, 3370
45, 3400
45, 3410
45, 3450
55, 3510
Bonus
End
