65, 30, 4, 70, 15, 60
object_car_1.txt object_car_3.txt object_car_2.txt object_car_5.txt
Surface
0, 3, 1, 1
0, 4, 7, 1
0, 5, 6, 1
1, 19, 9, 4
1, 9, 1, 1
1, 10, 7, 1
1, 11, 6, 1
2, 34, 9, 4
2, 14, 1, 1
2, 15, 7, 1
2, 26, 9, 4
2, 16, 6, 1
3, 19, 9, 4
3, 9, 1, 1
3, 10, 7, 1
3, 11, 6, 1
3, 31, 9, 4
4, 34, 9, 4
4, 14, 1, 1
4, 15, 7, 1
4, 26, 9, 4
4, 16, 6, 1
5, 19, 9, 4
5, 9, 1, 1
5, 10, 7, 1
5, 11, 6, 1
5, 31, 9, 4
6, 34, 9, 4
6, 14, 1, 1
6, 15, 7, 1
6, 16, 6, 1
7, 13, 1, 1
7, 14, 7, 1
7, 15, 6, 1
8, 14, 6, 1
8, 13, 7, 1
8, 12, 1, 1
9, 1, 1, 1
9, 2, 7, 1
9, 3, 6, 1
10, 1, 1, 1
10, 2, 7, 1
10, 3, 6, 1
11, 1, 1, 1
11, 2, 7, 1
11, 3, 6, 1
12, 1, 1, 1
12, 2, 7, 1
12, 3, 6, 1
13, 17, 9, 4
13, 7, 1, 1
13, 9, 6, 1
13, 8, 7, 1
14, 2, 1, 1
14, 3, 7, 1
14, 4, 6, 1
14, 1, 9, 4
15, 12, 1, 1
15, 13, 7, 1
15, 24, 9, 4
15, 14, 6, 1
15, 32, 9, 4
16, 1, 1, 1
16, 2, 7, 1
16, 3, 6, 1
16, 4, 9, 4
17, 17, 9, 4
17, 7, 1, 1
17, 9, 6, 1
17, 8, 7, 1
17, 29, 9, 4
18, 2, 1, 1
18, 3, 7, 1
18, 4, 6, 1
18, 1, 9, 4
19, 12, 1, 1
19, 13, 7, 1
19, 24, 9, 4
19, 14, 6, 1
19, 32, 9, 4
20, 1, 1, 1
20, 2, 7, 1
20, 3, 6, 1
20, 4, 9, 4
21, 7, 1, 1
21, 8, 7, 1
21, 9, 6, 1
21, 29, 9, 4
22, 2, 1, 1
22, 3, 7, 1
22, 4, 6, 1
23, 8, 1, 1
23, 9, 7, 1
23, 10, 6, 1
24, 3, 1, 1
24, 4, 7, 1
24, 5, 6, 1
25, 9, 1, 1
25, 10, 7, 1
25, 11, 6, 1
26, 10, 1, 1
26, 6, 6, 1
26, 30, 7, 1
27, 6, 6, 1
27, 5, 2, 1
28, 15, 2, 1
28, 16, 6, 1
29, 14, 2, 1
29, 25, 10, 6
29, 15, 6, 1
30, 4, 6, 1
30, 3, 2, 1
30, 5, 10, 6
31, 5, 10, 6
31, 4, 6, 1
31, 3, 2, 1
32, 5, 10, 6
32, 4, 6, 1
32, 3, 2, 1
33, 5, 10, 6
33, 4, 6, 1
33, 3, 2, 1
34, 5, 10, 6
34, 4, 6, 1
34, 3, 2, 1
35, 30, 10, 6
35, 20, 6, 1
35, 10, 5, 1
35, 3, 2, 1
36, 3, 2, 1
36, 4, 4, 1
36, 5, 5, 1
37, 3, 2, 1
37, 4, 4, 1
37, 5, 5, 1
38, 19, 9, 4
38, 9, 2, 1
38, 11, 5, 1
38, 10, 4, 1
39, 3, 9, 4
39, 6, 5, 1
39, 4, 2, 1
39, 5, 4, 1
40, 26, 9, 4
40, 16, 5, 1
40, 14, 2, 1
40, 15, 4, 1
40, 34, 9, 4
41, 6, 9, 4
41, 5, 5, 1
41, 3, 2, 1
41, 4, 4, 1
42, 19, 9, 4
42, 9, 2, 1
42, 11, 5, 1
42, 10, 4, 1
42, 31, 9, 4
43, 3, 9, 4
43, 6, 5, 1
43, 4, 2, 1
