110, 44, 7, 110, 18, 55
object_road_6.txt object_road_4.txt object_car_1.txt object_car_2.txt object_car_4.txt object_road_3.txt object_car_3.txt
Surface
0, 3, 2, 1
0, 4, 6, 1
1, 9, 2, 1
1, 10, 6, 1
2, 14, 2, 1
2, 15, 6, 1
3, 19, 10, 4
3, 9, 2, 1
3, 10, 6, 1
4, 14, 2, 1
4, 25, 10, 4
4, 15, 6, 1
4, 34, 10, 4
5, 19, 10, 4
5, 9, 2, 1
5, 10, 6, 1
5, 30, 10, 4
6, 14, 1, 1
6, 25, 10, 4
6, 15, 6, 1
6, 34, 10, 4
7, 19, 1, 1
7, 9, 5, 1
7, 10, 3, 1
7, 30, 10, 4
8, 3, 1, 1
8, 4, 5, 1
8, 5, 3, 1
9, 13, 2, 1
9, 14, 6, 1
9, 25, 5, 1
9, 15, 1, 1
10, 2, 2, 1
10, 3, 6, 1
10, 4, 1, 1
10, 5, 5, 1
11, 2, 2, 1
11, 3, 6, 1
11, 4, 1, 1
11, 5, 5, 1
12, 8, 1, 1
12, 9, 5, 1
12, 10, 1, 1
12, 11, 5, 1
13, 13, 2, 1
13, 14, 6, 1
13, 15, 1, 1
13, 16, 5, 1
14, 8, 2, 1
14, 9, 6, 1
14, 10, 1, 1
14, 11, 5, 1
15, 13, 1, 1
15, 14, 5, 1
15, 15, 1, 1
15, 16, 5, 1
16, 8, 1, 1
16, 4, 1, 1
16, 5, 5, 1
16, 28, 5, 1
17, 3, 3, 1
17, 4, 1, 1
17, 5, 5, 1
18, 9, 3, 1
18, 10, 1, 1
18, 11, 5, 1
19, 4, 3, 1
19, 5, 8, 1
19, 6, 5, 1
20, 14, 3, 1
20, 15, 8, 1
20, 26, 10, 4
20, 16, 5, 1
21, 13, 1, 1
21, 14, 1, 1
21, 25, 10, 4
21, 15, 5, 1
21, 6, 10, 4
22, 2, 1, 1
22, 3, 1, 1
22, 4, 5, 1
22, 5, 10, 4
22, 6, 10, 4
23, 8, 2, 1
23, 9, 4, 1
23, 10, 5, 1
23, 30, 10, 4
23, 6, 10, 4
24, 9, 2, 1
24, 10, 4, 1
24, 11, 5, 1
24, 31, 10, 4
25, 4, 2, 1
25, 5, 4, 1
25, 6, 5, 1
26, 14, 2, 1
26, 15, 4, 1
26, 16, 5, 1
27, 3, 2, 1
27, 15, 5, 1
27, 35, 4, 1
28, 3, 1, 1
28, 4, 3, 1
29, 3, 3, 1
29, 4, 5, 1
30, 3, 3, 1
30, 20, 10, 4
30, 10, 3, 1
31, 9, 3, 1
31, 11, 3, 1
31, 10, 10, 4
32, 4, 3, 1
32, 5, 10, 4
32, 6, 3, 1
33, 14, 3, 1
33, 16, 3, 1
33, 15, 10, 4
34, 19, 10, 4
34, 9, 3, 1
34, 29, 10, 4
34, 5, 3, 1
35, 4, 1, 1
35, 5, 3, 1
35, 3, 10, 4
36, 4, 3, 1
36, 5, 5, 1
36, 3, 10, 4
37, 14, 2, 1
37, 25, 9, 4
37, 15, 6, 1
37, 34, 10, 4
38, 13, 2, 1
38, 24, 9, 4
38, 14, 6, 1
38, 5, 9, 4
39, 2, 2, 1
39, 3, 6, 1
39, 4, 9, 4
39, 5, 9, 4
40, 8, 2, 1
40, 9, 6, 1
40, 5, 9, 4
40, 29, 9, 4
41, 20, 4, 1
41, 10, 5, 1
41, 3, 2, 1
41, 30, 9, 4
42, 3, 2, 1
42, 4, 4, 1
42, 5, 5, 1
43, 15, 6, 1
43, 14, 2, 1
43, 13, 3, 1
44, 12, 3, 1
44, 13, 2, 1
44, 14, 6, 1
45, 7, 3, 1
45, 8, 2, 1
45, 9, 6, 1
46, 8, 1, 1
46, 9, 1, 1
46, 10, 5, 1
47, 3, 1, 1
47, 4, 1, 1
47, 5, 5, 1
48, 21, 8, 1
48, 11, 5, 1
48, 3, 2, 1
48, 4, 4, 1
49, 4, 4, 1
49, 3, 2, 1
49, 5, 8, 1
49, 6, 5, 1
50, 13, 2, 1
50, 14, 4, 1
50, 15, 8, 1
50, 16, 5, 1
51, 2, 2, 1
51, 3, 4, 1
51, 4, 8, 1
51, 5, 5, 1
52, 2, 2, 1
52, 3, 4, 1
52, 4, 8, 1
52, 5, 5, 1
53, 8, 2, 1
53, 9, 4, 1
53, 10, 8, 1
53, 11, 5, 1
54, 3, 2, 1
54, 4, 4, 1
54, 5, 8, 1
54, 6, 5, 1
55, 3, 3, 1
55, 4, 8, 1
55, 5, 8, 1
55, 6, 5, 1
56, 26, 10, 4
56, 16, 5, 1
56, 3, 3, 1
56, 4, 8, 1
56, 36, 8, 1
57, 3, 2, 1
57, 4, 4, 1
57, 5, 5, 1
57, 6, 10, 4
58, 19, 10, 4
58, 9, 2, 1
58, 11, 5, 1
58, 10, 4, 1
58, 31, 10, 4
59, 4, 2, 1
59, 5, 4, 1
59, 6, 5, 1
59, 3, 10, 4
60, 26, 10, 4
60, 16, 5, 1
60, 4, 2, 1
60, 36, 4, 1
60, 3, 10, 4
61, 4, 1, 1
61, 5, 5, 1
61, 3, 10, 4
61, 6, 10, 4
62, 4, 1, 1
62, 5, 5, 1
62, 3, 10, 4
62, 6, 10, 4
63, 4, 1, 1
63, 5, 5, 1
63, 3, 10, 4
63, 6, 10, 4
64, 20, 10, 4
64, 10, 1, 1
64, 11, 5, 1
64, 3, 10, 4
64, 31, 10, 4
65, 15, 1, 1
65, 26, 10, 4
65, 16, 5, 1
65, 3, 10, 4
65, 35, 10, 4
66, 14, 1, 1
66, 25, 10, 4
66, 15, 5, 1
66, 6, 10, 4
66, 34, 10, 4
67, 3, 2, 1
67, 4, 6, 1
67, 6, 10, 4
67, 5, 10, 4
68, 3, 2, 1
68, 4, 6, 1
68, 5, 10, 4
68, 6, 10, 4
69, 19, 10, 4
69, 9, 2, 1
69, 10, 6, 1
69, 6, 10, 4
69, 30, 10, 4
70, 3, 10, 4
70, 4, 2, 1
70, 5, 6, 1
70, 6, 10, 4
71, 5, 6, 1
71, 6, 10, 4
71, 3, 10, 4
71, 4, 2, 1
72, 4, 2, 1
72, 5, 6, 1
72, 3, 10, 4
72, 6, 10, 4
73, 4, 1, 1
73, 5, 3, 1
73, 3, 10, 4
73, 6, 10, 4
74, 4, 3, 1
74, 5, 5, 1
74, 3, 10, 4
74, 6, 10, 4
75, 4, 2, 1
75, 5, 6, 1
75, 3, 10, 4
75, 6, 10, 4
76, 21, 1, 1
76, 11, 5, 1
76, 24, 5, 1
76, 14, 1, 1
76, 31, 10, 4
76, 34, 10, 4
77, 3, 1, 1
77, 4, 5, 1
77, 5, 1, 1
77, 6, 5, 1
78, 3, 1, 1
78, 4, 5, 1
78, 5, 1, 1
78, 6, 5, 1
79, 13, 1, 1
79, 14, 5, 1
79, 15, 1, 1
79, 16, 5, 1
80, 2, 1, 1
80, 3, 5, 1
80, 4, 1, 1
80, 5, 5, 1
81, 2, 1, 1
81, 3, 5, 1
81, 4, 1, 1
81, 5, 5, 1
82, 12, 1, 1
82, 13, 5, 1
82, 14, 1, 1
82, 15, 5, 1
83, 1, 1, 1
83, 2, 5, 1
83, 3, 1, 1
83, 4, 5, 1
84, 7, 1, 1
84, 8, 5, 1
84, 9, 1, 1
84, 10, 5, 1
85, 2, 1, 1
85, 3, 5, 1
85, 15, 5, 1
85, 35, 1, 1
86, 2, 1, 1
86, 3, 7, 1
86, 4, 6, 1
87, 2, 1, 1
87, 3, 7, 1
87, 4, 6, 1
88, 12, 1, 1
88, 13, 5, 1
88, 14, 5, 1
89, 7, 1, 1
89, 8, 5, 1
89, 9, 5, 1
90, 8, 1, 1
90, 9, 7, 1
90, 10, 6, 1
91, 3, 1, 1
91, 4, 7, 1
91, 5, 6, 1
92, 15, 6, 1
92, 14, 7, 1
92, 34, 1, 1
93, 9, 2, 1
93, 10, 6, 1
94, 25, 9, 4
94, 15, 6, 1
94, 14, 2, 1
95, 23, 9, 4
95, 13, 3, 1
95, 5, 9, 4
95, 4, 3, 1
96, 5, 9, 4
96, 4, 3, 1
96, 3, 9, 4
96, 2, 3, 1
97, 10, 3, 1
97, 9, 9, 4
97, 8, 3, 1
97, 30, 9, 4
98, 9, 3, 1
98, 5, 3, 1
98, 29, 9, 4
99, 11, 6, 1
99, 10, 2, 1
100, 15, 3, 1
100, 16, 5, 1
101, 21, 8, 1
101, 11, 5, 1
101, 4, 1, 1
102, 4, 1, 1
102, 5, 8, 1
102, 6, 5, 1
103, 14, 2, 1
103, 15, 4, 1
103, 16, 5, 1
104, 13, 2, 1
104, 14, 4, 1
104, 15, 5, 1
105, 2, 2, 1
105, 3, 4, 1
105, 4, 5, 1
106, 8, 1, 1
106, 9, 1, 1
106, 10, 5, 1
107, 13, 3, 1
107, 14, 8, 1
107, 15, 5, 1
108, 2, 3, 1
108, 3, 1, 1
108, 4, 5, 1
109, 2, 3, 1
109, 3, 1, 1
109, 4, 5, 1
Object
0, 1, 0, 36, 0
2, 1, 56, 133, 180
3, 1, 74, 180, 0
3, 1, 75, 268, 0
2, 1, 75, 384, 0
4, 1, 56, 493, 180
5, 1, 69, 498, 180
3, 1, 70, 602, 0
6, 1, 59, 630, 180
6, 1, 70, 767, 0
3, 1, 65, 882, 180
3, 1, 70, 956, 0
3, 1, 57, 1085, 180
2, 1, 83, 1148, 0
2, 1, 64, 1260, 0
3, 1, 85, 1441, 0
1, 1, 0, 1459, 0
6, 1, 64, 1650, 180
2, 1, 44, 1762, 180
6, 1, 64, 1966, 0
4, 1, 75, 2138, 0
4, 1, 54, 2335, 0
3, 1, 65, 2456, 0
2, 1, 55, 2530, 180
2, 1, 82, 2666, 0
3, 1, 65, 2749, 180
3, 1, 65, 2841, 180
0, 1, 0, 3053, 0
6, 1, 64, 3188, 180
6, 1, 75, 3300, 0
2, 1, 84, 3500, 0
3, 1, 54, 3517, 180
2, 1, 47, 3633, 180
3, 1, 62, 3664, 0
3, 1, 37, 3758, 180
4, 1, 64, 3856, 0
2, 1, 38, 4008, 180
3, 1, 75, 4115, 0
2, 1, 46, 4313, 180
1, 1, 0, 4347, 0
3, 1, 65, 4596, 180
6, 1, 73, 4671, 0
2, 1, 63, 4747, 0
4, 1, 59, 4916, 0
Coin
60, 160
60, 210
65, 260
65, 310
55, 360
60, 390
50, 420
45, 470
45, 520
55, 570
50, 620
55, 680
50, 740
55, 800
70, 840
75, 900
60, 940
45, 990
55, 1030
75, 1090
65, 1130
75, 1150
70, 1180
65, 1220
55, 1280
65, 1310
55, 1340
65, 1430
65, 1490
55, 1540
65, 1580
65, 1610
75, 1650
60, 1700
55, 1750
50, 1790
55, 1850
60, 1880
70, 1920
55, 1950
55, 1980
45, 2010
60, 2050
55, 2090
65, 2130
55, 2180
60, 2200
75, 2220
65, 2260
75, 2310
75, 2360
65, 2390
75, 2430
80, 2460
85, 2480
75, 2520
65, 2570
65, 2620
70, 2650
65, 2700
75, 2750
70, 2800
75, 2840
75, 2900
75, 2950
65, 3000
55, 3050
65, 3080
65, 3130
75, 3190
75, 3240
65, 3300
70, 3360
75, 3420
60, 3470
75, 3510
65, 3550
60, 3610
75, 3640
75, 3680
65, 3730
55, 3760
45, 3800
50, 3840
45, 3880
55, 3920
50, 3980
55, 4040
65, 4090
60, 4120
65, 4150
65, 4190
75, 4230
65, 4270
65, 4300
65, 4330
70, 4380
75, 4410
75, 4460
80, 4510
75, 4570
75, 4630
65, 4660
60, 4700
45, 4750
55, 4780
70, 4820
65, 4840
55, 4870
45, 4910
Bonus
2, 65, 220
1, 60, 430
0, 70, 480
3, 70, 630
4, 85, 870
1, 65, 1330
4, 55, 1920
3, 45, 2070
4, 65, 2330
1, 65, 2500
2, 65, 2800
3, 65, 3040
4, 75, 3570
0, 55, 3810
3, 65, 3900
3, 50, 4380
1, 85, 4610
1, 55, 4750
End
