none
138
0.665374, -0.777817, 0.777818, 0.000000, -1.000000, -0.000000, 0.152082, 0.633437
0.665374, -1.016267, 0.420952, 0.000000, -1.000000, -0.000000, 0.175579, 0.618764
0.665375, -1.100000, 0.000000, 0.000000, -1.000000, -0.000000, 0.202414, 0.613612
0.665375, -1.100000, 0.000000, 0.000000, -1.000000, -0.000000, 0.202414, 0.613612
0.665375, -1.016267, -0.420952, 0.000000, -1.000000, -0.000000, 0.228501, 0.618764
0.665375, -0.777817, -0.777817, 0.000000, -1.000000, -0.000000, 0.249869, 0.633437
0.665375, -0.777817, -0.777817, 0.000000, -1.000000, -0.000000, 0.249869, 0.633437
0.665375, -0.420951, -1.016267, 0.000000, -1.000000, -0.000000, 0.261013, 0.655395
0.665375, 0.000000, -1.100000, 0.000000, -1.000000, -0.000000, 0.264393, 0.681297
0.665375, -1.100000, 0.000000, 0.000000, -1.000000, -0.000000, 0.202414, 0.613612
0.665375, -0.777817, -0.777817, 0.000000, -1.000000, -0.000000, 0.249869, 0.633437
0.665375, 0.000000, -1.100000, 0.000000, -1.000000, -0.000000, 0.264393, 0.681297
0.665375, 0.000000, -1.100000, 0.000000, -1.000000, -0.000000, 0.264393, 0.681297
0.665375, 0.420952, -1.016267, 0.000000, -1.000000, -0.000000, 0.261013, 0.707199
0.665375, 0.777818, -0.777817, 0.000000, -1.000000, -0.000000, 0.249869, 0.729158
0.665375, 0.777818, -0.777817, 0.000000, -1.000000, -0.000000, 0.249869, 0.729158
0.665374, 1.016268, -0.420951, 0.000000, -1.000000, -0.000000, 0.228501, 0.743830
0.665374, 1.100000, 0.000000, 0.000000, -1.000000, -0.000000, 0.197504, 0.748983
0.665375, 0.000000, -1.100000, 0.000000, -1.000000, -0.000000, 0.264393, 0.681297
0.665375, 0.777818, -0.777817, 0.000000, -1.000000, -0.000000, 0.249869, 0.729158
0.665374, 1.100000, 0.000000, 0.000000, -1.000000, -0.000000, 0.197504, 0.748983
0.665374, 1.100000, 0.000000, 0.000000, -1.000000, -0.000000, 0.197504, 0.748983
0.665374, 1.016268, 0.420952, 0.000000, -1.000000, -0.000000, 0.166263, 0.743830
0.665374, 0.777817, 0.777818, 0.000000, -1.000000, -0.000000, 0.144895, 0.729158
0.665374, 0.777817, 0.777818, 0.000000, -1.000000, -0.000000, 0.144895, 0.729158
0.665374, 0.420952, 1.016268, 0.000000, -1.000000, -0.000000, 0.133751, 0.707199
0.665374, 0.000000, 1.100000, 0.000000, -1.000000, -0.000000, 0.130371, 0.681297
