none
30
100, -2, 0, 0, 1, 0, 0, 0
100, 20, 0, 0, 1, 0, 1, 0
98.76883406, 20, 15.6434465, 0, 1, 0, 1, 0.2
100, -2, 0, 0, 1, 0, 0, 0
98.76883406, 20, 15.6434465, 0, 1, 0, 1, 0.2
98.76883406, -2, 15.6434465, 0, 1, 0, 0, 0.2
98.76883406, -2, 15.6434465, 0, 1, 0, 0, 0.2
98.76883406, 20, 15.6434465, 0, 1, 0, 1, 0.2
95.10565163, 20, 30.90169944, 0, 1, 0, 1, 0.4
98.76883406, -2, 15.6434465, 0, 1, 0, 0, 0.2
95.10565163, 20, 30.90169944, 0, 1, 0, 1, 0.4
95.10565163, -2, 30.90169944, 0, 1, 0, 0, 0.4
95.10565163, -2, 30.90169944, 0, 1, 0, 0, 0.4
95.10565163, 20, 30.90169944, 0, 1, 0, 1, 0.4
89.10065242, 20, 45.39904997, 0, 1, 0, 1, 0.6
95.10565163, -2, 30.90169944, 0, 1, 0, 0, 0.4
89.10065242, 20, 45.39904997, 0, 1, 0, 1, 0.6
89.10065242, -2, 45.39904997, 0, 1, 0, 0, 0.6
89.10065242, -2, 45.39904997, 0, 1, 0, 0, 0.6
89.10065242, 20, 45.39904997, 0, 1, 0, 1, 0.6
80.90169944, 20, 58.77852523, 0, 1, 0, 1, 0.8
89.10065242, -2, 45.39904997, 0, 1, 0, 0, 0.6
80.90169944, 20, 58.77852523, 0, 1, 0, 1, 0.8
80.90169944, -2, 58.77852523, 0, 1, 0, 0, 0.8
80.90169944, -2, 58.77852523, 0, 1, 0, 0, 0.8
80.90169944, 20, 58.77852523, 0, 1, 0, 1, 0.8
70.71067812, 20, 70.71067812, 0, 1, 0, 1, 1
80.90169944, -2, 58.77852523, 0, 1, 0, 0, 0.8
70.71067812, 20, 70.71067812, 0, 1, 0, 1, 1
70.71067812, -2, 70.71067812, 0, 1, 0, 0, 1
Box
0
End
